"""Ever since I've watched the last available season of GOT I haven't been able to get into any other show. I've tried countless new shows and nothing even comes close to GOT! The way the multiple story lines and characters Intertwine with one another is absolutely genius! The idea that someone created this entire world from their imagination is unbelievable. The acting is suburb and you can't help but to fall in love or despis	e the characters. T	he cinematog	raphy and	CGI is stunning. You'll be com	pletely immersed	i	n Wes	ter	os!	Wishing y	ou co	uld	ju	st	jump i	n and	be	a par	""t of the story! So many twist and turns and things you'd never expect. GOT is incredible and definitely worth your time! However"," be warned! Once you start you won't be able to stop and TV will never be the same!""""","human""",,,,,,,,,,,,,,,,,,,,,
"""For a series with such a complexity, many-layered characters, contradicted emotions & breathtaking events. you'd expect to get an epic ending but that wasn't the case with Game of Thrones which has an end that ruined it all & made rewatchability almost impossible. even the worst pessimists wouldn't ever imagined a series that acquired all this glory & hype to end up so terribly.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Shame on the writers to turn such a rich world & complicated structure into a pale & dumb pop-ish work at the last 2 seasons																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Seasons 1-6 outstanding. season 7 that's when the dumb writing has begun. season 8 dumb writing has taken a whole new level, butchering all characters arcs & betraying the previous complexity of the world.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"if you're new to the series do yourself a favor & stop watching after season 6."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"Literally nothing can match the level of intensity like the show every season has literally one or two groundbreaking episodes each and every scene tells more with the picture and talking the fights the story the buildup the music the screenplay the acting the visuals each and everything was epic and never seen before wonder!from night king to iron throne to starks and lannisters every thing was beautifully written!no wonder	greatest quotes are	present in	here too!	politics and war was like i am	playing that in	re	al li	fe	suc	h impact f	ull i	t i	s!A	lth	ough e	nding	3 e	pisod	""es did'nt quite felt satisfying but it was digestable!not a perfect ending yet the greatest show of all time!","human""",,,,,,,,,,,,,,,,,,,,,,
"""First of all, I am a huge fan of the books, and I find it exhilarating to see a show that is so close to what I made in my mind while reading it.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I see some of the reviews are complaining about the sex and violence, to me that is like going to a restaurant, order a steak and complain about getting meat..																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"They keep true to the epically written book, and they depict the characters in an excellent way.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"With a few exceptions I would say they have made what will be an epic show here, and I would really hope that they continue for all the books."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""It's nothing new that HBO always have the most ambitious projects around, but from 2011 to 2019 they gradually built what I consider the epitome of quality television, and made history. The highly talented show-runners David Benioff and Dan Weiss took the unadaptable giant books by George R. R. Martin and transformed them into this beautifully constructed show, that something of it's kind was never done before. There are so	many layers to this	""story"," so m""	any chara	cters and story arcs intertwini	ng with each oth	er	that	it	se	ems imposs	ible	to	gra	sp	one ma	n cam	e up	with	it all.",,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The story Martin created is probably one of the better and most detailed and well-crafted stories of all times, and David and Dan's transformation of the story to the TV medium was beautifully handled. There aren't that many shows when you sit and watch an episode and savor every single scene, if it's the content itself or the many small details that were precisely designed for every frame you watch. It takes a little time to	get into the show	in the begin	""ning"," jus""	t because it's very different f	rom what we are	ge	neral	ly	use	d to. It's	one	of	tho	se	shows	that	from	the	""very first episode until the last it's just one big story so you just need patience to get used to everything that's going on in there", and after that enjoyment is guaranteed. Above all, the thing the show benefited perhaps the most of is the fact that ever since the day they started writing the first script- the complete story from start to finish was compiled in George's head. Not all the details and specifics of course, but the outline and major plot points were invented years ago when he started working on this huge book series, therefore the production knew exactly where to start, where the story is heading and where it ends, which gave consistency to the story from episode 1 to 73," without getting lost in the way with loose threads.""",,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The show gets plenty of criticism for its deviations from the source material season 5 and onwards, but if you just think for a second how enormous this story is it's pretty easy to realize a lot needed to be altered to fit the TV medium, and David and Dan managed to do so while preserving the original essence of Martin's creation, keep the story well constructed and coherent and keep dozens of millions of viewers satisfied,	and not only a hand	ful of hard	core foll	owers that wanted it to be a pa	ge- to-page adap	ti	on of	th	e n	ovels. Whi	le I	enj	oye	d a	ll the	book	s an	d did	""n't agree with a few of the changes they made for the show as well I can see why a lot had to be cut", things don't work the same in books as in television. Considering they knew the ending from the start and the huge amount of details you have to alter just from omitting one storyline if you want to reach the same final goal as the books, I believe it was overall for the best and they knew what they were doing," the story didn't collapse under their hands- at least as far as I'm concerned.""",,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"HBO really brought their A-Team of directors to handle this show, as you'll find not a few episodes here that would rival works of highly acclaimed cinematic directors with 10 times the budget, whether it's a giant action episode or a well-made drama piece. The production values of the show, like many other things- again, unrivaled by anything else. If it's the locations, effects, production design, costumes, you name it- it'	s not for nothing i	t's the most	Emmy Awa	rded show of all times by such	a large margin.	Th	e fac	t t	he	show takes	plac	e i	n a	fa	ntasy-	medie	val	world	""gives it an edge in that matter", but the impeccable level of detail the behind-the-curtains crew puts in every frame makes it head and shoulders above everything else on TV, if not also big-budget Hollywood productions. One of the most prominent aspects of this show in my opinion is Ramin Djawadi's masterful score which must be one of the most brilliantly unique works ever for a series (whether it's a series of movies or TV series) not only because of the compositions themselves, which are exceptionally beautiful, but also for how the music evolves throughout the seasons and builds the world of the show hand to hand with the writing, the characters and the setting as the story progresses. Also, the way each motif of the music identifies with a certain aspect of the story, though mostly noticeable in later seasons," tells a complete story on its own. Never seen anything like it.""",,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The fact that the show is consisting of so many different characters in different locations, with different story arcs that all, eventually, intertwine with each other only adds to the re-watchability value of the show as a whole. You have so many different types of plots, sometimes in different overall genres and such a large variety of types of characters that it's hard to get bored like you get sometimes if you watch the s	ame linear story ov	er and over	again. Th	e show became famous for the ha	bit of pulling t	he	rug	und	ern	eath our f	eet a	nd	eve	n i	f you	know	what	's co	""ming when you watch the show again"," sometimes it's even more fun to anticipate these huge turning points and to pay attention to everything that leads there.""",,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Say what you will about the final seasons, it's amazing the show started to really divide the fan base only in its very last season, that being it's eighth one- something that is ultimately unavoidable with something in that magnitude of popularity, that has so many characters and storylines for people to nit-pick from. We've seen it with the Sopranos. We've seen it with Seinfeld. We've seen it countless other times- if your	show is popular eno	ugh and you	give the	audience an ending which is any	thing but most c	on	venti	ona	l c	onclusion	possi	ble	#NAME?	""r","	god fo	rbid","	an	endin	g which is little bit brave- you are going to get the heat. We probably must address the elephant in the room", which is the controversy around the final season, even though I truly believe it'll all be gone in the wind in a few months. As I said it's expected some will be disappointed with the way elements of the story have concluded but I believe people went way overboard and overreacted with their negativity and scrutiny towards these final episodes," something that originated heavily from being swept by the negative buzz on social media. A lot of plot points that were deemed by a lot of people as """"""""making no sense"""""""" from the characters perspective are", at least in my opinion, totally in line with their arcs on the show if you give a moments thought about it. After you come to the season with that approach it's pretty fun to enjoy it, having the most ambitious battle ever filmed for television directed by the amazing Miguel Sapochnik, few heartbreaking moments, the destructive and highly impressive fifth episode and most of all beautiful conclusions to arcs we've been following for the past 8 years. In a show this popular, when it came to writing the ending to all these story arcs it seems nowadays a writer has two choices- giving the internet audience what they always wanted and predicted or just going with your vision and making a brave ending actually staying true to the show and it's characters- which is exactly what David and Dan did. Though if you choose the latter option, be sure you are ready to take all the heat- and GoT is not merely the first example of that on television in the last couple of decades. I don't think there was anything as pop-culture as GoT in it's early seasons," and with the social media and internet meme-culture so present these days- this time this phenomenon was taken to heights never seen before.""",,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"After re-watching the show for the first time after knowing how it concludes, the ending makes even more sense. All the arcs are building up beautifully towards the endgame, and it make you understand better some of the choices they made along the way, knowing where it all intended to go. It also makes you understand some of the characters better, and re-contextualizing a lot of things you thought while watching the show the	first times around.																		",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"All these wordy descriptions couldn't however describe the experience of watching this show live as it aired. The thrill, the off-season anticipation and continuous speculations, the satisfaction of watching a new amazing episode after waiting for so long, the 8-years-long water-cooler talks and the overall influence GoT had on pop culture in the time it was on TV- I'm sure many of us will always remember how it felt, and I'm	not sure if we'll	get to exper	ience som	ething like that anytime soon.	I already watche	d	each	sea	son	several t	""imes","	pr	oba	bly	more	than	any	other	show or movie", and I never get tired of any of it," if it's the well constructed dialogues or blood pumping action sequences. I definitely see myself still constantly revisiting seasons every once in a while from now until further notice.""",,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I think the success of the show speaks for itself- the countless awards, high acclaim from casual viewers and critics alike, the major fan following, it's influences on the television landscape and on culture in general- it's a winner in all fronts. Even 4 years later everyone is still talking about it, and the prequel series broke records because of the high anticipation from the audience. Seems like GoT is on its way to bec	ome the next big fr	anchise. In	my person	al opinion it's the greatest te	levision series	ev	er ma	""de","	bu	t generall	y spe	aki	ng	I t	hink i	t's s	afe	to sa	y this show is for the ages and I think it will be remembered for a long time as one of the greatest cinematic works ever produced. I just hope the uproar on social media will calm down eventually so we can once again all enjoy this show together. People tend to use this word too cheaply these days"," but I wouldn't say Game of Thrones is anything short of a masterpiece.""""","human""",,,,,,,,,,,,,,,,,,,,
"This is the BEST TV show I've ever watched. The CGI IS TOP NOTCH. WITH MASTERFUL DIRECTION AND TWISTS AND TURNS. BEST CHARACTER DEVELOPMENT WHICH IS A CHERRY ON TOP. Even though the ending is bit disappointing it still worth a watch. Even though you aren't in this genre of kings and dragons I bet you will not regret this at any cost .,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Best tv series i ever watched and what a unique story.All seasons are best except lasr 2 eposodes of last season.This series contains action,romance,thriller and full of suspence."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Love, betrayal, greed, murder, corruption… All collides in mythical world of Westeros. George R. R. Martin's world is unlike any other fantasy world you have ever seen. The main conflict lies between two families: House of Stark and House of Lannister, but there are many more stores to be told…																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Eddard Stark (Sean Bean) is the main character of the series, and the story is mostly about him. Since HBO has staked a lot of money into this series, there will be a lot of colorful characters, just like it the books.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The art dept. has done a magnificent job by creating a whole new world from scratch. Costumes, armors, landscape, photography… All has been done in well-known HBO way.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Travel along side your heroes, from the cold North, and The Wall with Jon Snow, across the desert-city on the South, with Ned Stark, and join Daenerys and her riders on a mission to retrieve the Iron Throne.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Let the Game of Thrones begin!"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""This TV series is magnificent! I read a book and I must say that A Game Of Thrones is one of the best books I've read. So when I first heard that HBO will do a series on the this book I was thrilled but I was afraid that they will not be done exactly by the book. But I must say that I was wrong and that the series is better than I thought it would be. Much better!																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"While I watched the first episode I had the same excitement as the time when I first read the book. HBO has done a great job and they fulfill all my expectations. Sean Bean was born for the role of Eddard Stark. Costumes, scenes, actors, everything is done as it should be. Actors are perfect for the role they play in the series.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"For me the biggest surprise of the series I figure Daenerys Targaryen. Emilia Clarke actress who plays Daenerys Targaryen is more beautiful than I imagined it would be and more beautiful than is described in the book.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The Wall is a lot different than I had imagined, but in a good way.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The series revolves around Eddard Stark and his family. He has a wife and five children, three sons and two daughters. Eddard Stark is ruler of the North and close friend of King Robert who needs his help in ruling the Seven Kingdoms.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The seven kingdoms, united under one ruler, have lived a life of peace and comfort since King Robert took the throne. But nothing is ever as it seems. Within the king's court there is murder and treason, with no one aware of what is really going on. Across the seas, the last remnants of the previous royal family gather forces to reclaim their throne. To the north, the unthinkable gathers, the creatures of myth and legend that	have been forgotte	""n.""""","human""																	",,,,,,,,,,,,,,,,,,,,,,
"""The first 5 Seasons of Game Of Thrones are exceptional, a beautifully structured series. The sets, characters, pacing, twists - exceptional. I could not fault it, however, after that things went downhill.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"When it came to Season 5, the author of the books (George R. R. Martin) and HBO had a disagreement. Martin wanted the show to run across more series, to give all his complex story lines the chance to grow & move at a natural pace. HBO declined and so he dropped off the project, which is extremely evident.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 6 & 7, although flawed, were still watchable. The books & George's earlier comments paved the way for both seasons, but you could feel that the episodes lacked substance.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"This brings us to the latest season, and after 2 years of waiting expectations were very high. The first two episodes were very plain, the reunions were wonderful, however you could tell they were setting up for one of the biggest fights of the series, which had been greatly anticipated since Season 1. I tried to not to have too high of expectations, however the director referred to episode 3 as """"bigger than Helms Deep"""" whi	ch is a comment tha	t will alway	s spark e	xcitement.															",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Episode 3 was so utterly disappointing, in every way. If you were somehow able to see through the intense darkness (what was the director thinking?) you will crumble to the poor decisions made by writers. I will not stem into this too much, but basically Dan & Dave chose to go down the Hollywood path, completely disregarding any real story or strategy. Episode 4 was equally as disappointing, which I was hoping would redeem th	e final season.																		",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The writers have ruined this final season by fast tracking characters (basically teleporting), making the smartest of characters docile, and letting plot armor protect 'favorites'. I am still going to watch until the end, but I thought I would warn any future viewer to prepare yourself, as there is nothing more heartbreaking than watching terrible writing ruin a otherwise tremendous series."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Yes, you can completely ruin a show with a terrible ending, and that is what GOT will be forever remembered for: the worst final season of all time. An ending so bad, it ruins the rewatchability of the show. Let me start off by saying, I was as big of a fan of the show and the books as you could possibly be. I finished the books in 2012, and since have reread most of them. I have watched season 1-6 more times than I even fee	l comfortable admit	ting. I want	ed to pou	r my disappointment into a beau	tifully written	po	lemic	"""," b""	ut	""instead"," I""	am g	oin	g t	o p	ut as	much	effo	rt in	to the rest of this review as Benioff and Weiss did into the final season:",,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Stupid story, arcs ruined, plots abandoned, rush rush rush, every character takes stupid pills, okay let's wrap this up already, fight fight, cgi, okay we're done. Screw you nerds, let's go get that sweet Star Wars and Netflix money.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"BTW, I find it odd people are still doing """"Spoiler Alerts"""" three months after a series has ended. Here is a spoiler alert for you, season 8 spoils the entire series."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Game of Thrones on HBO is a TV adaption of George R.R. Martin's books, a Song of Ice and Fire. For those fans who know and love the books, then you can't help but love the TV adaptation. It is difficult to translate books into movies or TV series, but HBO's GoT made it look easy. The characters, cast, scenery, costume, etc., all looked incredible, and gave me the feeling that I was inside the books themselves. Although not e	very little detail	was translat	ed perfec	""tly", and nor should they be," th""	e pilot episode	wa	s a g	ran	d a	chievement	.								",,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"For all those Nay-Sayers out there: If you don't like the series, then you probably have never read the books or watched the countless behind the scenes trailers that helped those who didn't understand the complex storyline. Yes, this story is complex, its original, its fresh, and it is very exciting. The story line gets better with each episode. You also have to keep in mind that this story is an adult story, and as I said,	it is complex. Simp	""ly put"," HBO""	didn't du	""mb the story down"," but rather r""	emained true to	th	e cor	e o	f t	his epic f	antas	y.	For	th	ose wh	o hav	e ne	ver r	""ead the books and found the pilot interesting"," trust me it gets better and better. Stick with it.""""","human""",,,,,,,,,,,,,,,,,,,
"""This show is superb! While I may be bias as the book series is my favourite book series of all, I still think the show itself is fantastic! It sticks loyally to the books and doesn't """"dumb things down"""" for a wider audience. If you are worried you won't gain the same experience by watching the show before you read the books, fear not - It's the same experience, with a different medium!																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Although, I guarantee, soon you will be so pulled into the world of Westeros you will run out and buy the books just to find out what happens next!																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Sit back and enjoy, my friends - Winter is Coming!"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"The last season is a complete ruin I agree. But I enjoyed the Westros so much that even the disappointment in the end doesn't make me feel anything bad about GoT. It's just the writers' fault as they ran out of source material for the last 2 seasons. But this was the series that hooked me so much and you can't watch without falling in love with it. Everything was so good at the start and even without a satisfying ending... Id	c I love GoT and mo	reover the C	ast was p	erfect... Just perfect.. I love	Game of Thrones	a	nd I'	ll	wat	ch anythin	g tha	t w	ill	co	me in	the f	utur	e rel	""ated to that. Thank you! Have a nice day btw :)","human""",,,,,,,,,,,,,,,,,,,,,,
"""Brilliant show, I got hooked from season one. Fantastic combination of storylines and fantasy"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""This epic series is set in a fantasy world like no other I can think of. It has the look of medieval Europe with rival families manoeuvring to take the Iron Throne on which the Kings of Westeros sit. As the series begins Robert Baratheon is the king and he invites this friend Ned Stark to be his Hand, most trusted advisor. This leads to Ned, his wife and daughters; Sansa and Arya, moving to the capital... it isn't long befor	e they are caught u	p in court i	ntrigue.	Robert's wife is involved with	her own brother;	i	t is	lea	rnt	that the	child	ren	of	th	e last	slai	n ki	ng ar	""e still alive... and there are rumours that the dead are returning to life north of the wall in the far north"," where Ned's illegitimate son Jon is stationed. They are expected to attack next winter!""",,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"As the series progresses rival families fight each other, form and break alliances. Other characters work for personal advancement knowing that if the move to soon or side with the wrong people their lives will soon be over. The villains are truly villainous; the heroes aren't as clear cut as one might expect. The cast of major characters is huge and events in the first season shockingly show that even those set up as lead ch	aracters can be kil	led off. The	re are fa	ntasy elements; most notably th	ree dragons belo	ng	ing t	o D	aen	erys Targa	ryen;	th	e W	hit	e Walk	ers (	the	Army	""of the Dead); and magic of Melisandre", the Red Woman but for the most part things are gritty and real. Often that means brutal violence, quite a bit of nudity and lots of swearing... this of course means that the series won't be for everybody; however if you don't turn off in disgust in the opening few episodes you'll probably want to watch it all and love it. The cast does a phenomenal job; this includes many established actors as well as up and coming stars and people for whom this was their first acting job such as young actresses Sophie Turner and Maisie Williams who play Sansa and Arya Stark who's characters develop across many seasons in ways one wouldn't imagine when it started. There is also a stellar performance from Peter Dinklage who plays dwarf Tyrion Lannister; a character that dominates just about every scene he is in despite his diminutive size. Others who must be mentioned are Sean Bean, Emilia Clarke, Kit Harrington, Lena Headey, Aiden Gillen," Charles Dance and Jack Gleeson... to be honest I could go on listing almost everybody in it! The special effects are fantastic; one could almost believe that dragons are real after watching this. The world in which the series is set is filmed in a wide range of countries giving it a very real feel... gone are the days when a major US series set in numerous locations will be filmed entirely in Southern California or the Pacific North West! Overall I can only say 'Watch this' as I loved it from start to finish.""""","human""",,,,,,,,,,,,,,,
"Best tv show ever a masterpiece . I love this show very much,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Game of Thrones is a series we caught onto just after Season 2 and watched real-time straight through after catching up off HBO until the very final episode. The storyline focuses on several kingdoms, many of which feel they have their own claim to the throne that rules them all. When a powerful and incestuous family takes the throne away from a recently killed king, some noble families emerge only to be ruthless struck down	and family scatter	ed. Watch as	the fami	ly members strive for success o	n their own and	ho	pe to	ge	t t	heir lands	back	on	th	e r	ight f	oot a	nd d	irect	ion.",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The cinematography , special effects, costumes, writing, acting, character development and methodical execution of this series is all time great. The series seems to cut no corners of fulfillment, intensity, and unpredictability up until the final two seasons. As the vastness of this series begins heading towards its ultimate conclusion, characters started feeling...out of character, taking steps and directions that didn't ma	ke sense. The last	two episodes	seemed f	""orced"," as if they were trying t""	o be overly clev	er	inst	ead	of	concludin	g in	a f	orm	at	that m	ade s	ense	. Eve	""n several scenes historically seemed to make no sense based on decisions made. Ultimately", this remains one of the greatest television series of all time, so I had to score it a 10/10, even with it's complete failure of a conclusion. I strongly," strongly recommend seeing this.""""","human""",,,,,,,,,,,,,,,,,
"""I wasent into fantasy Before i started to watch game of thrones, but then i started and after just a det episodes, i Found the Series so great, that i didnt do nothing but watch game of thrones. All seasons are great, and i have heard that Many People thinks that season 8 is a Big dissapointment, but i Think it was a great ending After all, and sure their was some minor mistakes, but so was there in the previous seasons but	no one talks about	that. The si	mple reas	on why so many hates the last s	""eason"," is just b""	ea	cuse	the	en	ding didnt	sati	sfy	Th	""em","	but i	Thin	k th	e end	ing was Pretty good. Is was unpredictible", and it is what Got This show so popular in the først place, so dont listen to all Those people who looks Down on This final season, is is a great show," and it Will always be a great show.""""","human""",,,,,,,,,,,,,,,,
"""As GoT started, the first four seasons were insanely great. The story, the characters, the mature plot points. Everything was just perfect. It was 11/10 for me then. But as the seasons passed and episodes increased, the show became dumber and dumber and dumber. The story became childish, and the premise deteriorated. And now in season 8, it feels like a bunch of kindergarten kids are given the task of writing the plot for th	""is show.""""","human""																		",,,,,,,,,,,,,,,,,,,,,,
"Makers ruined this great show. Just hated season 8.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""One Word- GREAT This is The Greatest thing I ever seen on screen.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Things which Are fabulous about Game of thrones- 1. Cast 2. Story 3. Filming 4. Involved character 5. Friendly Screenplay"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I started watching this show merely because people around me asked me to. By the end of Season 1 it really had me invested my time and curiosity. Later seasons got me completely hooked and made me a kind of free marketing agent for this show since I was telling my friends to watch this show.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I believe the graph of the show starts at the lowest point and from ending season 1 gets a drastic rise. In my opinion it peaks at Season 4 and slowly declines from there. From Season 7 it drops completely and utterly.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The last season had my huffing and puffing at every turning point, I would like to appreciate the cinematography of Season 8 which is by far the best in the whole show. The music I would say was best in season 6 and 7.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"It remains my favorite show till date, and yet the perfect example of 'Messing up something absolutely beautiful'."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Not to mention the excellent production, perhaps the greatest significance of this play is to show a way to survive for the now declining magic theme movie and TV series. Magic monsters are all floating clouds, a moving story, a group of characters with distinct and full character, a hazy but complete world view, is the king."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"People have been too obsessed with how season 8 ended I think it was fine. Season 8 is the reason the rating of the show went down but I dont think its as bad as making it to be.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""An epic series, most of the actors mastered their characters despite the bad season, that it is still the best TV show in history"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Great show with dragons, sex, fighting, dwarfs and cooking tips"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""The ending of this series is a disservice to the public!																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The first seasons are great as they are based on the books source material and, apparently, the writers are good enough at adapting other people ideas. After season four there's a decline, not so manifest at first since the goodness of the source material still lingers around. It's more of a slow deterioration, a spiral into shallow writing that peaks in a last season devoid of content and value. Where at first grand scale de	""velopments"," societa""	l issues and	world-sp	anning intrigues dominated the	narration with c	ha	racte	rs	bei	ng the paw	ns of	th	e t	rue	overa	rchin	g st	""ory","	later in the seasons characters and stereotypical interactions take the stage and the interesting", long developing issues that made the story captivating get resolved in the most unrewarding ways possible. It's incoherent, detached," uninspired writing. It's everything that is bad in mainstream media.""",,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"All of this because the writers decided they had enough with the show and grew bored with it. So they wanted to wrap it up as soon as possible in order to go on and ruin the Star Wars franchise (more than it already is). Thanks for your disservice!																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"It needs to be mentioned that the overall production, sound design, acting, cinematography, all of these are quite extraordinary and elevate the show quite a bit, even when the writing declines. The quality is amazing. It probably is still worth watching for its entertainment value. It just doesn't pay off. The ending season ruins quite literally everything."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"I bought all the seasons for 109 euro a super deal i watched it all the way,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Season One: 10/10																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season Two: 10/10																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Themes: High-Fantasy, Drama, War, Family, Middle-Ages, Adventure, Relationships, Death, Action, Friendship, Royal Court, Dragons, Honour, Betrayals, Suspense & Gore.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Top three characters: 1) Tyrion Lannister, 2) Sansa Stark and 3) Sandor 'The Hound' Clegane."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I recommend a Got Series, I watch this series when season 8 airing, I loved this series so much. Then came season 8 episode 3 and 4. Such a disgraceful ending."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""An all time classic tv show - with a rather weak ending (hence the star deduction). Don't let that put you off too much though - the journey is more important then the destination, and this one is well worth your time."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I watched all eight seasons within a week, and was surprised at how many things I had forgotten, and many other connections to events I never made the first time I watched it. The show holds up very well, and to be honest, watching the ending seems appropriate. Yes, a wildly popular character died (if you consider a death on this show to be a spoiler, you really are a newbie), but to be honest, there were only two possible w	ays this thing coul	d end: eithe	r the Gam	e continues and the death toll	""mounts"," or the G""	am	e end	s a	nd	peace can	final	ly	hap	pen	. As I	get	olde	""r"," I""	""think I like the chosen ending more.""""","human""",,,,,,,,,,,,,,,,,,,,
"Let's say if you watch this you will never find better,human																			",,,,,,,,,,,,,,,,,,,,,,,
"Loved this series. Fabulous characters and story. Costumes and locations are exceptional.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"This series ended too soon. There were so many options to go after its last season. Several spinoffs are certainly possible. There is a reason why it became a global phenomenon.,human																			",,,,,,,,,,,,,,,,,,,,,,,
